sales_date,product_code,customer_code,promotion_code,channel_code,quantity,unit_price,region
2021-09-20,2,1480,2,1,5,6500,동두천
2021-09-20,7,1438,1,1,9,22000,서울
2021-09-20,12,1635,2,1,1,32000,서울
2021-09-21,25,1715,2,1,1,12900,서울
2021-09-21,34,1030,2,1,1,9900,대구
2021-09-21,34,1859,2,1,1,9900,서울
2021-09-21,5,1225,4,1,1,7200,청주
2021-09-21,3,1597,2,1,8,7800,원주
2021-09-22,16,1497,3,1,1,50000,서울
2021-09-22,14,1616,2,1,1,10000,인천
2021-09-22,25,2124,4,1,1,12900,부산
2021-09-22,3,1174,2,1,3,7800,강릉
2021-09-22,22,1778,1,1,6,22000,서울
2021-09-22,7,2018,1,1,7,22000,울산
2021-09-23,16,1973,1,1,1,50000,성남
2021-09-23,39,1131,2,1,1,9900,부산
2021-09-23,12,2160,1,1,1,32000,안성
2021-09-23,5,2074,3,1,1,7200,평택
2021-09-23,19,1564,1,1,1,32000,용인
2021-09-24,24,1651,1,1,3,36000,인천
2021-09-24,40,1565,2,1,1,35900,부산
2021-09-24,40,2148,1,1,1,35900,서울
2021-09-24,16,1029,3,1,1,50000,인천
2021-09-24,40,1992,1,1,2,35900,서울
2021-09-24,6,1769,2,1,4,28000,서울
2021-09-25,26,1555,2,1,1,5200,부산
2021-09-25,21,2102,2,1,1,78900,대구
2021-09-25,38,1698,2,1,1,52000,부산
2021-09-25,40,1622,2,1,1,35900,성남
2021-09-25,16,1136,1,1,4,50000,대전
2021-09-25,2,1122,1,1,8,6500,인천
2021-09-26,12,2166,2,1,1,32000,서울
2021-09-26,9,1028,2,1,1,25000,양산
2021-09-26,40,1164,2,1,1,35900,인천
2021-09-27,37,1803,2,1,1,14800,대전
2021-09-27,26,1382,1,1,1,5200,광주
2021-09-27,27,1342,4,1,1,12000,대구
2021-09-27,19,2138,1,1,2,32000,양주
2021-09-27,7,1179,1,1,8,22000,서울
2021-09-28,6,1436,3,2,1,28000,서울
2021-09-28,40,1758,2,1,1,35900,인천
2021-09-28,40,1208,1,2,1,35900,서울
2021-09-28,3,1469,3,1,9,7800,서울
2021-09-28,41,1114,2,1,7,14800,여주
2021-09-28,7,1245,1,1,11,22000,서울
2021-09-28,3,1433,1,1,8,7800,인천
2021-09-29,22,1813,2,1,2,22000,서울
2021-09-29,18,1172,1,1,1,500,부산
2021-09-29,2,1931,1,1,9,6500,대전
2021-09-29,12,1404,1,1,3,32000,창원
2021-09-30,22,1886,2,1,3,22000,서울
2021-09-30,14,1653,1,1,1,10000,세종
2021-09-30,18,1856,1,1,3,500,세종
2021-10-01,9,1453,2,1,1,25000,하남
2021-10-01,41,2010,1,1,1,14800,고양
2021-10-01,12,2037,1,1,1,32000,서울
2021-10-01,6,1527,1,1,15,28000,대전
2021-10-02,40,1304,2,1,1,35900,서울
2021-10-02,3,1703,1,1,11,7800,서울
2021-10-02,7,1968,1,1,15,22000,인천
2021-10-03,33,1213,2,1,1,21000,광명
2021-10-03,29,1844,2,1,1,25000,고양
2021-10-03,33,1507,2,1,3,21000,고양
2021-10-04,30,1175,1,1,1,21400,춘천
2021-10-04,26,1037,4,2,1,5200,동해
2021-10-04,4,1751,2,2,3,20000,대전
2021-10-04,17,1069,1,1,1,7900,서울
2021-10-04,13,1107,1,1,1,3300,사천
2021-10-04,22,1461,1,1,1,22000,대전
2021-10-05,39,1053,1,1,1,9900,동두천
2021-10-05,16,1269,2,1,1,50000,대구
2021-10-05,11,1417,1,1,1,21500,안산
2021-10-05,25,1195,1,1,1,12900,서울
2021-10-06,26,1254,4,1,1,5200,하남
2021-10-06,21,1335,1,1,4,78900,수원
2021-10-06,3,1904,1,1,9,7800,대구
2021-10-06,22,1101,2,1,3,22000,남양주
2021-10-06,23,1624,1,1,1,43000,양평
2021-10-07,9,1756,2,1,2,25000,고양
2021-10-07,18,1789,2,1,2,500,서울
2021-10-07,40,1693,2,1,1,35900,부산
2021-10-07,12,1608,2,1,1,32000,김해
2021-10-07,18,2183,1,1,1,500,서울
2021-10-07,40,1894,1,1,1,35900,서울
2021-10-07,25,1274,4,1,1,12900,연천
2021-10-08,12,1862,2,1,1,32000,서울
2021-10-08,7,1012,2,1,1,22000,서울
2021-10-08,11,2119,2,1,1,21500,부천
2021-10-08,2,1504,1,1,11,6500,의왕
2021-10-08,40,1890,1,1,3,35900,성남
2021-10-09,7,1723,2,1,1,22000,서울
2021-10-09,2,1082,1,2,1,6500,대전
2021-10-09,19,1251,1,1,1,32000,서울
2021-10-09,12,1913,1,1,1,32000,창원
2021-10-09,36,1300,3,1,1,33900,군포
2021-10-09,8,1660,1,1,15,2000,포천
2021-10-09,9,1248,1,1,8,25000,대구
2021-10-10,9,1148,1,1,7,25000,서울
2021-10-10,5,1891,2,1,1,7200,울산
2021-10-10,12,1466,1,1,1,32000,전주
2021-10-10,25,1016,3,1,1,12900,서울
2021-10-10,1,1918,3,1,8,15000,안양
2021-10-10,4,1390,1,1,13,20000,시흥
2021-10-11,6,1958,2,1,2,28000,서울
2021-10-11,11,1989,1,1,1,21500,안양
2021-10-11,25,1186,1,1,1,12900,서울
2021-10-11,8,2041,3,1,2,2000,서울
2021-10-11,18,1162,2,1,1,500,대구
2021-10-11,7,1145,2,2,1,22000,오산
2021-10-11,13,1778,2,1,3,3300,서울
2021-10-11,30,1670,1,1,5,21400,인천
2021-10-11,5,1722,1,1,8,7200,성남
2021-10-11,8,1380,1,1,8,2000,남양주
2021-10-12,24,1750,2,1,3,36000,서울
2021-10-12,33,1458,2,1,1,21000,서울
2021-10-12,12,2017,3,1,1,32000,양주
2021-10-12,33,1974,4,1,1,21000,서울
2021-10-12,7,1995,2,1,2,22000,청주
2021-10-13,9,1808,1,1,13,25000,서울
2021-10-13,40,1536,3,1,1,35900,서울
2021-10-14,9,2009,2,1,1,25000,서울
2021-10-14,16,1315,1,1,2,50000,광명
2021-10-14,17,1304,1,1,2,7900,서울
2021-10-14,2,1042,1,1,8,6500,서울
2021-10-14,22,1806,2,1,1,22000,포천
2021-10-15,13,1607,2,1,1,3300,서울
2021-10-15,23,2110,3,1,1,43000,안산
2021-10-15,4,1155,4,1,10,20000,서울
2021-10-15,3,1358,2,1,5,7800,인천
2021-10-15,6,1111,1,1,11,28000,청주
2021-10-15,8,1242,1,1,8,2000,광양
2021-10-16,28,1428,4,1,1,10500,수원
2021-10-16,23,1866,2,1,1,43000,영동
2021-10-16,25,1877,2,1,1,12900,대구
2021-10-16,19,1497,3,1,1,32000,서울
2021-10-16,3,1978,2,1,3,7800,의왕
2021-10-16,20,1190,1,1,5,54000,안산
2021-10-17,16,1810,2,1,1,50000,서울
2021-10-17,23,1551,1,1,1,43000,구리
2021-10-17,40,1650,2,1,1,35900,수원
2021-10-17,22,2158,3,1,2,22000,대전
2021-10-17,25,1489,3,1,2,12900,김천
2021-10-17,2,1420,4,1,5,6500,고양
2021-10-18,8,2112,2,1,1,2000,하남
2021-10-18,11,1072,2,1,1,21500,서울
2021-10-18,12,1331,1,1,1,32000,대구
2021-10-18,41,1443,2,1,2,14800,대구
2021-10-18,7,1899,1,1,15,22000,서울
2021-10-18,7,2186,1,1,15,22000,오산
2021-10-19,6,1663,2,2,1,28000,하남
2021-10-19,15,1247,2,1,1,10500,김포
2021-10-19,21,1113,2,1,1,78900,서울
2021-10-19,33,1499,1,1,1,21000,제주
2021-10-19,10,2044,1,1,15,15000,서울
2021-10-20,24,1975,1,1,2,36000,청주
2021-10-20,7,1434,1,1,9,22000,양주
2021-10-20,34,2075,1,1,3,9900,의왕
2021-10-20,3,1107,1,1,8,7800,사천
2021-10-20,19,1997,1,1,2,32000,안성
2021-10-21,31,1144,1,1,5,8000,용인
2021-10-21,8,2154,2,1,1,2000,서울
2021-10-21,15,1403,1,1,1,10500,광명
2021-10-21,12,2180,1,1,2,32000,서울
2021-10-21,3,2145,3,1,7,7800,부산
2021-10-21,12,1188,2,1,6,32000,세종
2021-10-22,7,2082,3,1,1,22000,부산
2021-10-22,22,1987,1,1,1,22000,서울
2021-10-22,36,1241,2,1,2,33900,청주
2021-10-22,40,1077,1,1,3,35900,인천
2021-10-23,25,1883,2,1,1,12900,부천
2021-10-23,33,1540,1,1,5,21000,대전
2021-10-23,10,1674,1,1,7,15000,서울
2021-10-23,4,1741,1,1,8,20000,서울
2021-10-23,3,1677,4,1,3,7800,의정부
2021-10-24,11,1372,1,1,1,21500,여주
2021-10-24,17,1097,1,1,1,7900,시흥
2021-10-24,16,1513,2,1,3,50000,수원
2021-10-24,3,1206,1,1,9,7800,안양
2021-10-25,7,1100,2,1,4,22000,서울
2021-10-25,8,1714,2,1,1,2000,서울
2021-10-25,26,2055,4,1,1,5200,고양
2021-10-25,12,1586,2,1,2,32000,의왕
2021-10-25,2,1062,2,1,3,6500,동두천
2021-10-25,8,1937,2,1,4,2000,김포
2021-10-25,3,1214,2,1,7,7800,부산
2021-10-25,7,1228,1,1,11,22000,서울
2021-10-25,8,2107,1,1,9,2000,서울
2021-10-26,2,1589,2,1,5,6500,서울
2021-10-26,3,1110,2,1,8,7800,창원
2021-10-26,9,1394,1,1,7,25000,김포
2021-10-27,29,1563,4,1,2,25000,서울
2021-10-27,40,1580,2,1,3,35900,창원
2021-10-27,3,1805,2,1,7,7800,인천
2021-10-27,12,1510,1,1,1,32000,인천
2021-10-27,23,1831,2,1,1,43000,서울
2021-10-27,21,2119,3,1,2,78900,부천
2021-10-28,7,2005,2,1,1,22000,서울
2021-10-28,40,1207,2,1,1,35900,인천
2021-10-28,15,1139,1,1,1,10500,평택
2021-10-28,16,1178,1,1,1,50000,대전
2021-10-28,12,1537,1,1,1,32000,구미
2021-10-28,12,1979,1,1,1,32000,서울
2021-10-28,16,1550,3,1,1,50000,안산
2021-10-28,41,1514,3,1,2,14800,울산
2021-10-28,2,1969,1,1,8,6500,서울
2021-10-28,6,1177,1,1,8,28000,인천
2021-10-29,22,1075,2,1,2,22000,부산
2021-10-29,1,1546,1,1,15,15000,서울
2021-10-29,3,1634,2,1,8,7800,구리
2021-10-29,6,1919,1,2,5,28000,서울
2021-10-30,27,1541,1,1,1,12000,서울
2021-10-30,20,1916,1,1,1,54000,군포
2021-10-30,40,1858,2,1,4,35900,이천
2021-10-30,12,1508,1,1,3,32000,파주
2021-10-31,14,1414,2,1,1,10000,고성
2021-10-31,16,1799,2,1,1,50000,보은
2021-10-31,27,1851,4,1,3,12000,대구
2021-11-01,8,2096,2,1,1,2000,대전
2021-11-01,6,1359,2,1,1,28000,서울
2021-11-01,13,1360,1,1,1,3300,하남
2021-11-01,14,1155,1,1,1,10000,서울
2021-11-01,18,1178,1,1,1,500,대전
2021-11-01,12,2126,1,1,2,32000,여수
2021-11-01,3,2095,2,1,5,7800,대전
2021-11-02,8,1967,2,1,1,2000,서울
2021-11-02,36,1659,2,1,1,33900,수원
2021-11-02,17,1220,1,1,1,7900,용인
2021-11-02,26,1505,2,2,3,5200,수원
2021-11-02,2,2079,3,1,8,6500,여주
2021-11-02,18,1336,1,1,4,500,제천
2021-11-03,25,1962,1,1,5,12900,대전
2021-11-03,12,1842,2,1,3,32000,부산
2021-11-03,3,2014,2,1,4,7800,포천
2021-11-03,8,1095,1,1,15,2000,안양
2021-11-04,41,1726,2,1,2,14800,대전
2021-11-04,38,1354,2,1,1,52000,서울
2021-11-05,39,1606,2,2,1,9900,서울
2021-11-05,3,1716,2,1,5,7800,서울
2021-11-05,41,1407,2,1,5,14800,포항
2021-11-05,11,1648,1,1,4,21500,서울
2021-11-05,1,2145,1,1,15,15000,부산
2021-11-06,5,1697,1,1,8,7200,동두천
2021-11-06,7,1023,2,1,1,22000,평택
2021-11-06,32,2071,2,1,1,9900,인천
2021-11-06,23,1132,1,1,1,43000,가평
2021-11-06,2,1162,2,1,5,6500,대구
2021-11-06,7,1749,1,1,15,22000,남양주
2021-11-07,9,1754,2,1,1,25000,고양
2021-11-07,15,1865,1,1,1,10500,서울
2021-11-07,24,2043,4,1,1,36000,대구
2021-11-07,5,1904,3,1,2,7200,대구
2021-11-07,3,1958,2,1,5,7800,서울
2021-11-07,8,1683,1,1,9,2000,안성
2021-11-08,20,1189,2,1,1,54000,대전
2021-11-08,40,1556,1,1,1,35900,과천
2021-11-08,41,1480,2,1,6,14800,동두천
2021-11-09,16,1916,3,1,1,50000,군포
2021-11-09,34,2098,3,2,1,9900,서울
2021-11-09,25,1208,1,1,3,12900,서울
2021-11-10,41,1378,1,1,3,14800,서울
2021-11-10,29,1110,2,1,1,25000,창원
2021-11-10,5,2129,3,1,1,7200,서울
2021-11-10,23,1940,2,1,3,43000,거제
2021-11-10,7,1538,2,1,5,22000,서울
2021-11-11,3,1759,4,1,3,7800,서울
2021-11-11,11,1739,1,1,1,21500,서울
2021-11-11,27,1753,4,1,1,12000,인천
2021-11-12,24,1117,1,1,2,36000,인천
2021-11-12,2,1096,2,1,8,6500,나주
2021-11-12,8,2033,3,1,2,2000,서울
2021-11-12,33,1745,4,1,1,21000,서울
2021-11-12,7,1893,3,1,2,22000,서울
2021-11-13,33,1610,2,1,1,21000,부산
2021-11-13,34,1046,2,1,1,9900,안양
2021-11-13,8,2042,1,1,14,2000,서울
2021-11-14,14,2030,2,1,2,10000,수원
2021-11-14,12,1249,2,1,1,32000,창원
2021-11-14,22,1579,1,1,1,22000,전주
2021-11-14,12,2059,1,1,6,32000,인천
2021-11-15,24,1501,3,1,2,36000,광주
2021-11-15,7,1626,1,1,7,22000,성남
2021-11-15,14,1734,1,1,1,10000,부산
2021-11-16,17,1879,2,1,2,7900,부산
2021-11-16,4,1088,1,1,13,20000,대구
2021-11-17,2,1384,1,1,8,6500,수원
2021-11-17,7,1389,2,1,1,22000,서울
2021-11-17,10,1884,2,1,1,15000,대구
2021-11-17,13,1122,1,1,1,3300,인천
2021-11-17,3,1786,4,1,3,7800,김포
2021-11-17,8,1864,1,1,15,2000,고양
2021-11-18,22,1789,2,1,2,22000,서울
2021-11-18,7,1586,2,1,1,22000,의왕
2021-11-18,16,2132,2,1,1,50000,부산
2021-11-18,9,1985,2,1,6,25000,인천
2021-11-18,1,1901,2,1,5,15000,대구
2021-11-19,8,1542,1,1,9,2000,인천
2021-11-19,14,1931,2,2,1,10000,대전
2021-11-19,36,1762,2,1,2,33900,용인
2021-11-19,2,1870,2,1,3,6500,광주
2021-11-19,4,1243,2,1,3,20000,서울
2021-11-19,41,1277,3,1,3,14800,고양
2021-11-19,22,1258,2,1,1,22000,서울
2021-11-20,21,1545,2,1,1,78900,서울
2021-11-20,3,1802,1,2,1,7800,서울
2021-11-20,21,1393,1,1,1,78900,대전
2021-11-20,12,1455,2,1,3,32000,인천
2021-11-20,2,1833,4,1,5,6500,수원
2021-11-21,6,1524,2,1,1,28000,대구
2021-11-21,37,1477,1,1,1,14800,서울
2021-11-21,40,1167,1,1,2,35900,군포
2021-11-21,41,1398,1,1,2,14800,부산
2021-11-22,12,2118,3,1,1,32000,의정부
2021-11-22,20,2139,3,1,1,54000,하남
2021-11-22,8,1204,1,1,8,2000,인천
2021-11-22,37,1129,2,1,1,14800,동해
2021-11-23,2,1461,2,1,9,6500,대전
2021-11-23,41,1363,1,1,1,14800,서울
2021-11-23,2,1945,2,1,3,6500,시흥
2021-11-23,21,1359,2,1,3,78900,서울
2021-11-23,2,1560,4,1,7,6500,평택
2021-11-24,16,1719,1,1,3,50000,세종
2021-11-24,41,1800,2,2,1,14800,서울
2021-11-24,25,1063,4,1,1,12900,성남
2021-11-25,20,1180,1,1,2,54000,서산
2021-11-25,9,1580,2,1,2,25000,창원
2021-11-25,40,1761,2,1,6,35900,광명
2021-11-25,22,1968,1,1,2,22000,인천
2021-11-26,37,1193,2,1,5,14800,인천
2021-11-26,8,1671,2,1,1,2000,인천
2021-11-26,22,1892,3,1,2,22000,창원
2021-11-26,41,1993,4,1,7,14800,구리
2021-11-27,31,1511,1,1,1,8000,인제
2021-11-27,41,1490,1,1,1,14800,인천
2021-11-27,29,1583,2,1,2,25000,대전
2021-11-27,31,1544,2,1,3,8000,평택
2021-11-27,33,1816,2,1,7,21000,남양주
2021-11-27,16,1130,2,1,5,50000,서울
2021-11-28,32,2176,1,2,1,9900,제천
2021-11-28,12,1934,1,1,1,32000,인천
2021-11-28,33,1152,1,1,3,21000,서울
2021-11-29,16,1397,1,1,3,50000,서울
2021-11-29,24,1073,2,1,1,36000,통영
2021-11-29,8,2105,3,1,2,2000,오산
2021-11-29,40,1039,1,1,2,35900,서울
2021-11-29,18,1170,1,1,5,500,경주
2021-11-29,10,1628,2,1,1,15000,인천
2021-11-30,16,1512,2,1,1,50000,서울
2021-11-30,3,1300,1,1,11,7800,군포
2021-11-30,28,1966,1,1,4,10500,안성
2021-11-30,41,1211,1,1,4,14800,서울
2021-11-30,3,1060,1,1,8,7800,대전
2021-12-01,1,1381,1,1,15,15000,서울
2021-12-01,8,1548,2,1,1,2000,시흥
2021-12-01,2,1296,3,1,3,6500,서울
2021-12-02,3,1584,2,1,10,7800,대전
2021-12-02,1,1090,2,1,10,15000,성남
2021-12-02,10,1846,1,1,1,15000,서울
2021-12-03,25,1810,2,1,3,12900,서울
2021-12-03,3,1766,2,1,8,7800,대전
2021-12-03,1,1998,2,2,3,15000,광명
2021-12-03,41,1814,4,1,1,14800,세종
2021-12-03,16,2101,2,1,2,50000,용인
2021-12-04,12,1853,1,1,1,32000,동두천
2021-12-04,37,1809,2,1,3,14800,대전
2021-12-04,38,1500,3,1,4,52000,안산
2021-12-04,3,2057,2,1,7,7800,서울
2021-12-05,3,1006,3,2,1,7800,서울
2021-12-05,19,1118,2,1,1,32000,서울
2021-12-05,24,2140,3,1,1,36000,수원
2021-12-05,41,1957,2,1,2,14800,부산
2021-12-05,25,1777,4,1,5,12900,성남
2021-12-05,9,1722,1,1,13,25000,성남
2021-12-06,3,1793,2,1,7,7800,서울
2021-12-06,25,1570,4,2,1,12900,세종
2021-12-06,37,1764,1,1,2,14800,제주
2021-12-06,14,1499,2,1,3,10000,제주
2021-12-06,4,1726,4,1,7,20000,대전
2021-12-06,11,1187,2,1,1,21500,과천
2021-12-06,4,1514,1,1,8,20000,울산
2021-12-07,40,1351,1,1,1,35900,통영
2021-12-07,39,1503,3,1,1,9900,서울
2021-12-07,41,2161,3,2,1,14800,안양
2021-12-07,39,2051,3,1,2,9900,서울
2021-12-08,5,2130,2,1,1,7200,청주
2021-12-08,12,1863,2,1,1,32000,고양
2021-12-08,16,1198,1,1,1,50000,부산
2021-12-08,12,1251,3,1,2,32000,서울
2021-12-08,27,1746,2,1,2,12000,창원
2021-12-09,16,1360,1,1,2,50000,하남
2021-12-09,17,1782,2,1,1,7900,서울
2021-12-09,39,1923,2,1,1,9900,인천
2021-12-09,7,1848,2,1,1,22000,인천
2021-12-09,19,1640,1,1,1,32000,성남
2021-12-09,14,1837,2,1,1,10000,서울
2021-12-10,11,1074,1,2,2,21500,고양
2021-12-10,2,1822,2,1,3,6500,수원
2021-12-10,1,1442,1,1,8,15000,대구
2021-12-11,6,1289,2,1,1,28000,제주
2021-12-11,5,1078,2,2,1,7200,제주
2021-12-12,14,1406,1,2,1,10000,창원
2021-12-12,8,1950,2,2,1,2000,서울
2021-12-12,32,1454,2,2,1,9900,인천
2021-12-12,1,1055,1,2,1,15000,광명
2021-12-12,12,1820,1,1,1,32000,남양주
2021-12-12,17,2101,3,1,1,7900,용인
2021-12-12,10,1026,3,2,2,15000,옥천
2021-12-13,13,2160,2,1,1,3300,안성
2021-12-13,33,1848,1,1,1,21000,인천
2021-12-13,19,1633,1,2,2,32000,서울
2021-12-13,37,1891,1,1,2,14800,울산
2021-12-13,3,1091,2,1,7,7800,서울
2021-12-14,27,1389,4,2,1,12000,서울
2021-12-14,41,1577,4,2,1,14800,보령
2021-12-14,1,1368,1,2,2,15000,대구
2021-12-14,10,1372,1,1,2,15000,여주
2021-12-14,2,1197,1,1,11,6500,부산
2021-12-15,14,2085,1,1,1,10000,부산
2021-12-15,16,1593,1,1,1,50000,용인
2021-12-15,38,1105,1,1,1,52000,부산
2021-12-15,40,2116,3,2,1,35900,인천
2021-12-15,21,1440,1,2,2,78900,서울
2021-12-15,20,1875,2,1,2,54000,서울
2021-12-16,9,1036,1,1,9,25000,광주
2021-12-16,8,2126,2,1,1,2000,여수
2021-12-16,23,1067,1,1,2,43000,충주
2021-12-16,2,1703,2,1,10,6500,서울
2021-12-16,4,1998,1,1,12,20000,광명
2021-12-16,9,1904,3,1,1,25000,대구
2021-12-17,30,1734,1,1,1,21400,부산
2021-12-17,17,2051,3,1,1,7900,서울
2021-12-17,18,1244,1,1,2,500,울산
2021-12-17,27,1107,2,2,2,12000,사천
2021-12-18,13,1351,1,1,1,3300,통영
2021-12-18,36,1810,2,1,1,33900,서울
2021-12-18,7,2092,2,1,2,22000,전주
2021-12-18,4,2074,1,1,15,20000,평택
2021-12-18,26,1547,1,1,3,5200,인천
2021-12-19,15,1916,1,1,1,10500,군포
2021-12-19,15,2067,3,2,1,10500,서울
2021-12-19,40,1222,1,1,2,35900,울산
2021-12-19,3,1191,4,1,3,7800,서울
2021-12-20,19,1949,1,2,1,32000,안양
2021-12-20,29,2187,1,1,1,25000,광주
2021-12-20,34,1076,4,1,1,9900,광주
2021-12-20,3,2162,2,1,7,7800,서울
2021-12-21,35,2176,3,1,3,11900,제천
2021-12-21,39,2039,1,1,1,9900,수원
2021-12-21,12,1363,1,1,2,32000,서울
2021-12-22,8,1090,1,2,1,2000,성남
2021-12-22,10,1429,3,1,1,15000,서울
2021-12-22,38,1276,2,2,1,52000,서울
2021-12-22,37,1785,2,1,1,14800,김해
2021-12-22,1,1280,2,1,3,15000,용인
2021-12-23,32,1304,2,2,1,9900,서울
2021-12-23,2,2183,4,1,10,6500,서울
2021-12-23,3,1456,1,1,9,7800,서울
2021-12-24,18,1359,1,2,1,500,서울
2021-12-24,9,1659,2,1,2,25000,수원
2021-12-25,8,1921,1,1,15,2000,서울
2021-12-25,39,1837,2,2,1,9900,서울
2021-12-25,34,2130,1,2,1,9900,청주
2021-12-25,40,1433,2,2,2,35900,인천
2021-12-26,29,1617,4,1,2,25000,광명
2021-12-26,40,2112,2,2,1,35900,하남
2021-12-26,17,1680,2,1,2,7900,파주
2021-12-26,2,1531,3,1,7,6500,서울
2021-12-26,1,1397,1,1,15,15000,서울
2021-12-27,35,2017,2,2,1,11900,양주
2021-12-27,3,1815,2,2,1,7800,대전
2021-12-27,19,1629,1,1,1,32000,광명
2021-12-27,12,1268,3,1,1,32000,부산
2021-12-27,10,2178,3,2,1,15000,부천
2021-12-28,33,1519,1,2,1,21000,대구
2021-12-28,16,1481,1,1,1,50000,양산
2021-12-28,3,1663,2,1,10,7800,하남
2021-12-29,4,1231,4,2,2,20000,울산
2021-12-29,7,1783,2,1,1,22000,연천
2021-12-29,14,1413,3,1,1,10000,공주
2021-12-29,13,1537,3,2,2,3300,구미
2021-12-29,20,1520,3,1,3,54000,인천
2021-12-29,9,1173,1,1,15,25000,부산
2021-12-30,2,1530,1,1,8,6500,수원
2021-12-30,19,1758,2,1,2,32000,인천
2021-12-30,17,1653,2,1,3,7900,세종
2021-12-30,6,1005,1,1,12,28000,용인
2021-12-30,11,2180,1,1,1,21500,서울
2021-12-30,15,1971,1,1,1,10500,인천
2021-12-31,41,1037,1,2,1,14800,동해
2021-12-31,27,1497,3,1,1,12000,서울
2021-12-31,23,1228,1,1,2,43000,서울
2021-12-31,1,1548,3,1,4,15000,시흥
2022-01-01,33,1173,1,1,7,21000,부산
2022-01-01,12,1701,1,2,1,32000,서울
2022-01-01,5,2024,2,1,3,7200,세종
2022-01-01,16,1003,2,1,8,50000,서울
2022-01-01,29,1981,1,1,4,25000,수원
2022-01-02,7,1549,1,2,2,22000,대전
2022-01-02,41,1670,1,1,1,14800,인천
2022-01-02,41,1985,1,2,2,14800,인천
2022-01-03,14,1820,3,1,1,10000,남양주
2022-01-03,16,1191,4,2,5,50000,서울
2022-01-03,32,1844,1,1,2,9900,고양
2022-01-03,24,1986,1,2,1,36000,화성
2022-01-03,41,1361,1,1,1,14800,인천
2022-01-04,25,1546,2,1,1,12900,서울
2022-01-04,25,2160,2,2,1,12900,안성
2022-01-04,25,1714,1,1,1,12900,서울
2022-01-04,8,2068,3,1,1,2000,구리
2022-01-04,7,1454,2,1,5,22000,인천
2022-01-05,7,1268,2,1,1,22000,부산
2022-01-05,12,1936,2,1,1,32000,서울
2022-01-05,7,1721,2,1,1,22000,부산
2022-01-05,18,1577,2,1,1,500,보령
2022-01-05,6,1654,1,1,1,28000,부천
2022-01-06,6,1111,1,2,8,28000,청주
2022-01-06,9,2058,2,1,2,25000,안산
2022-01-06,39,1221,2,1,1,9900,대구
2022-01-06,9,1251,2,1,1,25000,서울
2022-01-06,5,1147,1,1,12,7200,부산
2022-01-06,2,1961,2,1,1,6500,김천
2022-01-07,25,1788,2,2,1,12900,용인
2022-01-07,12,2025,1,2,1,32000,밀양
2022-01-07,40,1359,2,1,2,35900,서울
2022-01-07,18,1180,1,1,15,500,서산
2022-01-07,20,1016,1,1,8,54000,서울
2022-01-08,37,1556,4,1,1,14800,과천
2022-01-08,12,1875,2,1,1,32000,서울
2022-01-08,24,1486,1,1,1,36000,서울
2022-01-08,14,1276,4,1,2,10000,서울
2022-01-09,3,2016,1,1,1,7800,성남
2022-01-09,19,1542,3,1,2,32000,인천
2022-01-09,5,1783,2,2,2,7200,연천
2022-01-09,8,1017,3,1,13,2000,안산
2022-01-09,12,1096,1,1,15,32000,나주
2022-01-10,18,1662,3,1,1,500,안산
2022-01-10,7,1114,4,1,12,22000,여주
2022-01-10,26,2077,1,1,5,5200,인천
2022-01-11,16,1535,3,1,1,50000,남양주
2022-01-11,3,1005,3,1,14,7800,용인
2022-01-11,39,1039,3,1,8,9900,서울
2022-01-12,40,2007,2,1,2,35900,서울
2022-01-12,22,2167,2,1,1,22000,인천
2022-01-12,41,2103,2,1,1,14800,청주
2022-01-12,25,1340,2,1,1,12900,안산
2022-01-13,1,1241,2,1,1,15000,청주
2022-01-13,21,1153,3,2,14,78900,서울
2022-01-13,17,1408,3,2,1,7900,광주
2022-01-13,8,1204,2,1,4,2000,인천
2022-01-14,9,1136,2,2,9,25000,대전
2022-01-14,22,1501,1,1,1,22000,광주
2022-01-14,19,1313,4,2,2,32000,오산
2022-01-14,25,1819,1,2,3,12900,진주
2022-01-15,35,1307,2,1,1,11900,서울
2022-01-15,1,1773,2,1,1,15000,서울
2022-01-15,18,2094,2,2,1,500,하남
2022-01-15,18,1579,3,1,1,500,전주
2022-01-15,37,1415,3,2,2,14800,강릉
2022-01-16,18,1502,3,1,1,500,성남
2022-01-16,17,1941,2,1,1,7900,동두천
2022-01-16,12,1156,4,1,15,32000,이천
2022-01-17,6,1878,1,1,1,28000,서울
2022-01-17,36,2102,3,1,1,33900,대구
2022-01-17,3,2059,2,1,1,7800,인천
2022-01-17,2,1978,2,1,2,6500,의왕
2022-01-18,14,1203,2,1,3,10000,용인
2022-01-18,39,1761,4,2,1,9900,광명
2022-01-18,7,2141,4,1,2,22000,청주
2022-01-18,31,1181,4,1,15,8000,서울
2022-01-19,12,1927,2,1,1,32000,용인
2022-01-19,40,1826,2,1,1,35900,창원
2022-01-19,26,2015,1,1,1,5200,인천
2022-01-19,16,1473,4,1,2,50000,성남
2022-01-19,24,1522,2,1,3,36000,평택
2022-01-19,1,1126,2,1,15,15000,성남
2022-01-19,11,1583,2,1,3,21500,대전
2022-01-20,9,2187,3,1,1,25000,광주
2022-01-20,15,1144,2,1,7,10500,용인
2022-01-20,32,1295,1,1,1,9900,충주
2022-01-20,9,1985,1,1,1,25000,인천
2022-01-21,40,1957,2,2,1,35900,부산
2022-01-21,3,1538,1,1,1,7800,서울
